chars,words,vowels,num_of_punctuations,first_letter_caps,is_heading
294,56,83,8,1,0
1,1,0,0,0,0
925,176,234,52,0,0
19,6,1,3,0,0
1,1,0,0,0,0
97,28,5,22,0,0
1,1,0,0,0,0
1476,284,412,69,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,6,1,0
1,1,0,0,0,0
695,111,206,13,1,0
1,1,0,0,0,0
37,8,9,2,1,0
34,11,4,9,0,0
1,1,0,0,0,0
363,85,90,27,1,0
29,10,1,7,1,0
1,1,0,0,0,0
176,46,34,32,0,0
1,1,0,0,0,0
573,168,82,111,1,0
1,1,0,0,0,0
58,8,0,0,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
2,1,1,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
339,59,100,9,1,0
1,1,0,0,0,0
252,52,68,14,1,0
1,1,0,0,0,0
1951,337,564,75,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,6,1,0
1,1,0,0,0,0
2,1,1,0,0,0
1,1,0,0,0,0
12,4,1,4,1,0
1,1,0,0,0,0
11,5,0,2,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
31,11,2,9,1,0
1,1,0,0,0,0
25,10,0,7,1,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
13,6,0,3,0,0
1,1,0,0,0,0
12,4,0,4,1,0
1,1,0,0,0,0
14,6,0,4,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
598,121,155,52,1,0
1,1,0,0,0,0
995,181,285,50,0,0
1,1,0,0,0,0
525,118,98,80,1,0
1,1,0,0,0,0
58,8,0,0,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
1097,238,245,86,1,0
1,1,0,0,0,0
2170,377,617,43,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,6,1,0
1,1,0,0,0,0
5,1,0,0,0,0
1,1,0,0,0,0
5,1,0,0,0,0
1,1,0,0,0,0
5,1,0,0,0,0
1,1,0,0,0,0
5,1,0,0,0,0
1,1,0,0,0,0
5,1,0,0,0,0
1,1,0,0,0,0
13,2,4,0,1,0
22,6,0,0,0,0
1,1,0,0,0,0
13,2,4,0,1,0
1,1,0,0,0,0
5,1,0,0,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
24,7,0,0,0,0
1,1,0,0,0,0
19,3,5,0,1,0
1,1,0,0,0,0
19,3,5,0,1,0
1,1,0,0,0,0
468,83,131,11,1,0
1,1,0,0,0,0
341,76,67,45,1,0
1,1,0,0,0,0
48,6,14,2,1,0
1,1,0,0,0,0
58,8,0,0,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
843,146,229,28,1,0
1,1,0,0,0,0
463,71,144,8,1,0
2,1,0,0,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
22,7,2,7,1,0
4,1,1,1,0,0
1,1,0,0,0,0
132,38,16,26,1,0
1,1,0,0,0,0
1590,279,459,50,0,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,6,1,0
1,1,0,0,0,0
1017,220,221,85,1,0
1,1,0,0,0,0
2177,353,640,58,0,0
1,1,0,0,0,0
58,8,0,0,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
583,107,157,7,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,6,1,0
1,1,0,0,0,0
402,73,119,13,1,0
1,1,0,0,0,0
203,37,42,14,1,0
1,1,0,0,0,0
171,33,38,20,1,0
1,1,0,0,0,0
136,27,4,24,1,0
1,1,0,0,0,0
136,27,5,24,1,0
1,1,0,0,0,0
136,27,4,24,1,0
1,1,0,0,0,0
36,13,2,0,1,0
1,1,0,0,0,0
1953,331,577,55,0,0
1,1,0,0,0,0
58,8,0,0,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
312,48,82,14,1,0
1,1,0,0,0,0
1378,227,411,39,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,6,1,0
1,1,0,0,0,0
3707,574,1151,98,0,0
1,1,0,0,0,0
58,8,0,0,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
1632,279,461,51,0,0
9,2,0,2,0,0
1,1,0,0,0,0
9,3,0,3,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
335,72,74,43,0,0
6,1,0,2,1,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
1392,237,418,27,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,6,1,0
1,1,0,0,0,0
2,1,1,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
464,90,130,9,1,0
1,1,0,0,0,0
1371,239,402,28,0,0
10,2,1,2,1,0
1,1,0,0,0,0
21,8,3,1,1,0
1,1,0,0,0,0
5,2,0,1,0,0
1,1,0,0,0,0
541,95,151,16,1,0
1,1,0,0,0,0
58,8,0,0,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
2043,363,576,98,0,0
1,1,0,0,0,0
1130,149,220,136,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
4179,593,918,409,1,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
18,4,0,8,0,0
1,1,0,0,0,0
15,3,0,6,0,0
1,1,0,0,0,0
10,2,0,4,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
10,2,0,4,0,0
1,1,0,0,0,0
15,3,0,6,0,0
1,1,0,0,0,0
20,4,0,8,0,0
1,1,0,0,0,0
10,2,0,4,0,0
1,1,0,0,0,0
58,8,0,0,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
4398,608,963,464,1,0
1,1,0,0,0,0
4,1,0,0,0,0
1,1,0,0,0,0
35,7,0,6,1,0
1,1,0,0,0,0
539,64,123,57,1,0
1,1,0,0,0,0
1,1,0,0,0,0
123,18,20,4,1,0
2,1,0,0,0,0
1,1,0,0,0,0
124,13,32,10,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
1299,167,406,42,1,0
1,1,0,0,0,0
38,5,3,5,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
13,1,4,0,1,0
1,1,0,0,0,0
750,102,230,15,1,0
13,2,0,0,1,0
1,1,0,0,0,0
1786,266,558,53,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
5,1,2,0,1,0
1,1,0,0,0,0
291,41,84,5,1,0
6,2,1,0,1,0
1,1,0,0,0,0
15,2,1,0,0,0
1,1,0,0,0,0
64,13,20,1,0,0
1,1,0,0,0,0
3545,581,1031,182,1,0
44,2,14,5,0,0
1,1,0,0,0,0
515,80,156,16,0,0
1,1,0,0,0,0
242,39,72,6,0,0
1,1,0,0,0,0
4,1,0,1,0,0
1,1,0,0,0,0
31,4,10,0,1,0
1,1,0,0,0,0
548,80,145,38,1,0
1,1,0,0,0,0
137,18,44,4,1,0
1,1,0,0,0,0
2709,418,800,75,1,0
1,1,0,0,0,0
1139,167,344,41,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
12,1,3,0,1,0
1,1,0,0,0,0
227,31,69,6,1,0
1,1,0,0,0,0
1717,270,503,70,1,0
1,1,0,0,0,0
2526,421,674,109,0,0
1,1,0,0,0,0
1396,228,417,50,0,0
1,1,0,0,0,0
437,78,121,14,1,0
1,1,0,0,0,0
405,66,134,8,1,0
1,1,0,0,0,0
2561,399,757,84,0,0
1,1,0,0,0,0
566,83,179,12,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
11,1,4,0,1,0
1,1,0,0,0,0
1680,229,438,115,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
11,1,4,0,1,0
1,1,0,0,0,0
175,21,58,2,1,0
1,1,0,0,0,0
1624,218,438,121,1,0
1,1,0,0,0,0
1,1,0,0,0,0
47,4,14,3,1,0
30,4,7,0,1,0
8,2,0,0,1,0
1,1,0,0,0,0
12,2,4,0,1,0
11,2,2,0,1,0
1,1,0,0,0,0
24,2,8,1,1,0
1,1,0,0,0,0
11,2,3,0,1,0
1,1,0,0,0,0
53,6,15,0,1,0
1,1,0,0,0,0
38,5,3,5,0,0
1,1,0,0,0,0
1631,236,507,51,1,0
1,1,0,0,0,0
2671,381,829,118,1,0
1,1,0,0,0,0
1286,199,384,53,1,0
1,1,0,0,0,0
788,118,236,41,0,0
1,1,0,0,0,0
264,38,74,16,1,0
1,1,0,0,0,0
4231,601,1267,174,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
6434,972,1893,276,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
25,1,4,5,0,0
1,1,0,0,0,0
13,1,4,0,1,0
1,1,0,0,0,0
3,1,0,0,1,0
1,1,0,0,0,0
11,1,4,0,1,0
1,1,0,0,0,0
11,1,4,0,1,0
1,1,0,0,0,0
26,1,10,0,1,0
1,1,0,0,0,0
20,1,7,2,1,0
1,1,0,0,0,0
18,1,6,2,1,0
1,1,0,0,0,0
10,1,2,2,1,0
1,1,0,0,0,0
4661,688,1377,256,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
3293,481,994,125,0,0
1,1,0,0,0,0
351,48,100,26,1,0
105,11,30,4,1,0
1,1,0,0,0,0
275,34,77,16,1,0
1,1,0,0,0,0
47,6,9,4,1,0
1,1,0,0,0,0
1839,264,563,78,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
24,3,9,0,1,0
1,1,0,0,0,0
3021,448,914,110,1,0
1,1,0,0,0,0
3425,493,1056,126,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
493,77,145,16,0,0
1,1,0,0,0,0
15,2,4,1,1,0
1,1,0,0,0,0
5910,937,1741,219,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
376,49,109,27,1,0
382,65,70,28,1,0
2,2,0,0,0,0
1,1,0,0,0,0
162,24,17,33,1,0
1,1,0,0,0,0
14,4,0,2,0,0
1,1,0,0,0,0
166,26,36,17,1,0
1,1,0,0,0,0
109,16,30,5,1,0
1,1,0,0,0,0
4243,711,1220,239,1,0
1,1,0,0,0,0
433,66,123,22,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2550,432,727,101,1,0
1,1,0,0,0,0
1697,302,454,107,1,0
11,3,1,3,0,0
1,1,0,0,0,0
760,126,206,51,1,0
1,1,0,0,0,0
814,124,234,29,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
526,83,157,16,1,0
1,1,0,0,0,0
9,1,3,0,1,0
1,1,0,0,0,0
15,2,6,0,1,0
1,1,0,0,0,0
15,2,6,0,1,0
1,1,0,0,0,0
4788,821,1356,252,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
42,7,13,4,0,0
1,1,0,0,0,0
103,17,27,6,0,0
1,1,0,0,0,0
251,39,69,16,0,0
1,1,0,0,0,0
3734,609,1082,173,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
6123,1008,1746,286,0,0
25,2,6,8,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
2930,437,885,135,0,0
1,1,0,0,0,0
2282,350,644,130,0,0
1,1,0,0,0,0
1260,185,355,70,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
2274,320,678,72,0,0
885,102,192,112,1,0
1,1,0,0,0,0
4445,610,1071,424,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
4415,639,1054,422,1,0
1,1,0,0,0,0
3521,517,831,343,1,0
1,1,0,0,0,0
600,98,164,31,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
4930,794,1390,202,1,0
1,1,0,0,0,0
7,1,2,0,1,0
1,1,0,0,0,0
8,1,2,0,1,0
1,1,0,0,0,0
414,66,107,21,0,0
68,2,16,12,0,0
1,1,0,0,0,0
741,106,216,27,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
258,23,34,80,0,0
1,1,0,0,0,0
881,137,231,44,1,0
1,1,0,0,0,0
56,9,16,4,0,0
1,1,0,0,0,0
261,42,70,16,0,0
1,1,0,0,0,0
109,18,29,8,0,0
1,1,0,0,0,0
167,23,41,13,1,0
1,1,0,0,0,0
2654,443,746,107,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
24,4,7,3,0,0
1,1,0,0,0,0
24,3,8,2,0,0
1,1,0,0,0,0
22,3,7,3,0,0
1,1,0,0,0,0
697,115,193,34,1,0
1,1,0,0,0,0
4143,696,1258,120,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
875,140,264,40,1,0
1,1,0,0,0,0
1420,231,447,34,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
86,11,23,2,1,0
1,1,0,0,0,0
38,5,3,5,0,0
1,1,0,0,0,0
46,4,12,0,1,0
1,1,0,0,0,0
21,3,4,0,1,0
1,1,0,0,0,0
36,4,10,0,1,0
1,1,0,0,0,0
746,124,216,40,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
13,1,4,0,1,0
1,1,0,0,0,0
248,52,62,16,1,0
2,1,0,0,0,0
1,1,0,0,0,0
10,3,1,1,0,0
1,1,0,0,0,0
4,1,1,1,0,0
1,1,0,0,0,0
6,2,2,0,0,0
1,1,0,0,0,0
4,1,1,0,0,0
1,1,0,0,0,0
4,1,1,0,0,0
1,1,0,0,0,0
11,5,2,2,0,0
1,1,0,0,0,0
959,157,280,56,0,0
1,1,0,0,0,0
1,1,0,0,0,0
57,8,7,3,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
372,78,88,29,1,0
5,2,0,1,0,0
1,1,0,0,0,0
21,10,0,5,1,0
1,1,0,0,0,0
12,4,2,1,0,0
1,1,0,0,0,0
10,2,1,3,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
916,161,263,44,1,0
5,2,0,1,0,0
1,1,0,0,0,0
21,9,1,5,1,0
1,1,0,0,0,0
5,2,0,1,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
1071,202,296,73,1,0
5,2,0,1,0,0
1,1,0,0,0,0
88,30,9,16,1,0
14,6,1,0,0,0
1,1,0,0,0,0
10,2,2,1,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
58,9,9,8,1,0
1,1,0,0,0,0
66,14,7,18,1,0
1,1,0,0,0,0
26,6,4,5,1,0
1,1,0,0,0,0
3115,535,896,157,1,0
1,1,0,0,0,0
663,116,178,34,1,0
1,1,0,0,0,0
4,1,0,1,0,0
1,1,0,0,0,0
15,2,5,0,1,0
1,1,0,0,0,0
1737,378,444,112,1,0
4,2,0,0,1,0
1,1,0,0,0,0
4,2,0,0,1,0
1,1,0,0,0,0
14,6,0,4,1,0
1,1,0,0,0,0
12,4,0,3,0,0
1,1,0,0,0,0
10,5,0,2,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
12,4,0,3,0,0
1,1,0,0,0,0
10,5,0,2,0,0
2,1,0,0,0,0
1,1,0,0,0,0
12,3,1,5,0,0
1,1,0,0,0,0
119,27,25,12,1,0
1,1,0,0,0,0
311,60,84,16,1,0
2,1,0,0,0,0
1,1,0,0,0,0
88,29,14,10,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
539,158,100,61,1,0
4,2,0,0,0,0
1,1,0,0,0,0
12,4,1,2,0,0
1,1,0,0,0,0
8,2,2,1,0,0
1,1,0,0,0,0
7,3,1,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
8,2,2,1,0,0
1,1,0,0,0,0
15,6,2,4,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
23,8,1,7,0,0
1,1,0,0,0,0
541,107,146,30,1,0
1,1,0,0,0,0
190,41,48,17,0,0
1,1,0,0,0,0
2092,475,537,134,1,0
1,1,0,0,0,0
165,51,32,18,1,0
1,1,0,0,0,0
185,52,31,31,0,0
1,1,0,0,0,0
660,141,164,55,1,0
1,1,0,0,0,0
428,119,71,75,0,0
1279,283,345,59,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
14,1,6,0,1,0
1,1,0,0,0,0
534,145,106,56,1,0
1,1,0,0,0,0
271,69,60,30,1,0
1,1,0,0,0,0
32,14,0,12,0,0
1,1,0,0,0,0
19,8,0,6,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
10,4,0,4,0,0
1,1,0,0,0,0
3,2,0,1,0,0
1,1,0,0,0,0
4,1,0,2,0,0
1,1,0,0,0,0
1755,393,428,145,1,0
109,31,19,13,0,0
1,1,0,0,0,0
33,14,3,4,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
19,2,6,1,1,0
1,1,0,0,0,0
78,17,19,7,1,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
5,1,0,1,0,0
1,1,0,0,0,0
25,3,10,0,1,0
1,1,0,0,0,0
218,58,46,17,1,0
9,3,0,3,1,0
1,1,0,0,0,0
35,10,5,6,0,0
12,4,0,4,1,0
1,1,0,0,0,0
418,119,79,45,1,0
3,1,0,0,0,0
1,1,0,0,0,0
195,58,34,24,1,0
3,1,0,0,0,0
1,1,0,0,0,0
35,14,1,9,1,0
1,1,0,0,0,0
7,3,0,2,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
69,27,1,23,1,0
1,1,0,0,0,0
447,118,96,35,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
24,10,1,6,0,0
1,1,0,0,0,0
18,9,0,5,1,0
1,1,0,0,0,0
22,6,5,3,0,0
1,1,0,0,0,0
347,100,53,51,1,0
7,2,0,2,0,0
1,1,0,0,0,0
295,100,28,66,1,0
1,1,0,0,0,0
152,51,15,22,1,0
89,30,5,23,1,0
1,1,0,0,0,0
37,6,11,1,1,0
1,1,0,0,0,0
60,17,12,7,1,0
1,1,0,0,0,0
27,13,0,7,1,0
1,1,0,0,0,0
548,180,76,80,1,0
9,3,0,3,1,0
1,1,0,0,0,0
28,8,5,3,0,0
4,2,0,0,0,0
1,1,0,0,0,0
41,15,3,7,1,0
3,1,0,0,0,0
1,1,0,0,0,0
6,2,0,2,0,0
1,1,0,0,0,0
98,35,12,15,1,0
1,1,0,0,0,0
399,104,87,43,1,0
10,3,1,3,1,0
1,1,0,0,0,0
40,12,8,5,0,0
1,1,0,0,0,0
31,12,3,3,1,0
1,1,0,0,0,0
12,4,0,4,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
6,2,0,2,0,0
1,1,0,0,0,0
7,3,0,0,0,0
1,1,0,0,0,0
163,43,30,22,1,0
4,2,0,0,0,0
1,1,0,0,0,0
3,1,0,1,1,0
4,1,1,1,0,0
1,1,0,0,0,0
3,1,1,0,1,0
1,1,0,0,0,0
4,1,1,0,0,0
1,1,0,0,0,0
7,2,0,3,0,0
4,1,1,1,0,0
1,1,0,0,0,0
8,2,1,3,0,0
1,1,0,0,0,0
4,1,0,1,0,0
1,1,0,0,0,0
14,2,4,0,1,0
1,1,0,0,0,0
511,137,103,52,1,0
22,8,4,4,0,0
1,1,0,0,0,0
3,2,0,1,0,0
1,1,0,0,0,0
976,277,163,139,1,0
1,1,0,0,0,0
81,20,22,2,1,0
2,1,0,0,0,0
1,1,0,0,0,0
6,3,0,2,1,0
4,1,1,1,0,0
1,1,0,0,0,0
16,7,1,5,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
431,133,70,61,1,0
3,1,0,0,0,0
1,1,0,0,0,0
10,4,0,2,0,0
1,1,0,0,0,0
23,11,0,6,0,0
1,1,0,0,0,0
10,4,0,3,0,0
1,1,0,0,0,0
24,10,0,7,0,0
1,1,0,0,0,0
466,174,47,98,0,0
18,6,4,2,0,0
1,1,0,0,0,0
59,13,16,1,0,0
1,1,0,0,0,0
22,8,5,1,1,0
1,1,0,0,0,0
479,160,66,65,1,0
9,3,2,1,0,0
1,1,0,0,0,0
3,2,0,1,0,0
1,1,0,0,0,0
4,1,0,1,0,0
1,1,0,0,0,0
34,5,11,1,1,0
1,1,0,0,0,0
153,38,31,21,1,0
333,98,62,35,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
20,3,7,0,1,0
1,1,0,0,0,0
2333,552,550,185,1,0
2,1,0,0,0,0
2,2,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
3,1,0,0,0,0
1,1,0,0,0,0
4,2,0,0,0,0
1,1,0,0,0,0
13,6,0,4,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
184,55,39,18,1,0
1,1,0,0,0,0
44,14,7,6,1,0
2,1,0,0,0,0
1,1,0,0,0,0
15,7,1,4,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
13,5,0,3,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
4,2,0,0,0,0
1,1,0,0,0,0
10,5,1,2,0,0
1,1,0,0,0,0
617,186,116,88,1,0
1,1,0,0,0,0
55,12,15,5,1,0
2,1,0,0,0,0
1,1,0,0,0,0
77,36,4,18,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
145,49,22,26,0,0
2,1,0,0,0,0
1,1,0,0,0,0
30,14,2,8,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
4,2,0,2,0,0
1,1,0,0,0,0
31,12,0,6,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
7,3,0,0,0,0
1,1,0,0,0,0
7,4,1,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
4,2,0,0,0,0
1,1,0,0,0,0
10,5,1,2,0,0
1,1,0,0,0,0
113,24,26,7,1,0
3,1,0,0,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
9,4,0,3,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
5,2,0,0,0,0
1,1,0,0,0,0
9,4,0,3,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
6,2,0,1,0,0
1,1,0,0,0,0
13,6,0,4,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
9,4,0,3,0,0
1,1,0,0,0,0
9,4,0,3,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
10,5,1,2,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
32,8,5,6,0,0
2,1,0,0,0,0
1,1,0,0,0,0
6,2,0,1,0,0
1,1,0,0,0,0
9,4,0,3,0,0
1,1,0,0,0,0
6,2,0,1,0,0
1,1,0,0,0,0
6,3,1,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
29,10,0,5,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
10,4,0,1,0,0
1,1,0,0,0,0
7,4,1,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
10,4,0,4,0,0
6,2,0,1,0,0
1,1,0,0,0,0
12,6,2,2,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
4,2,0,2,0,0
1,1,0,0,0,0
15,6,0,5,1,0
1,1,0,0,0,0
4,2,0,0,0,0
1,1,0,0,0,0
6,3,1,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
9,4,0,3,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
6,2,0,1,0,0
1,1,0,0,0,0
5,3,0,0,0,0
1,1,0,0,0,0
4,2,0,0,0,0
1,1,0,0,0,0
11,6,1,2,0,0
1,1,0,0,0,0
224,59,48,19,1,0
2,1,0,0,0,0
1,1,0,0,0,0
2,1,0,1,0,0
1,1,0,0,0,0
7,2,0,1,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
5,3,0,0,0,0
1,1,0,0,0,0
4,2,0,0,0,0
1,1,0,0,0,0
6,3,1,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
10,4,0,4,0,0
1,1,0,0,0,0
12,3,1,3,0,0
1,1,0,0,0,0
160,58,10,30,1,0
1,1,0,0,0,0
4,1,0,1,0,0
1,1,0,0,0,0
21,4,6,1,1,0
1,1,0,0,0,0
165,38,42,15,1,0
1,1,0,0,0,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
1,1,0,0,0,0
27,12,2,4,0,0
1,1,0,0,0,0
54,23,7,8,1,0
3,1,0,0,0,0
1,1,0,0,0,0
9,5,1,1,0,0
1,1,0,0,0,0
2,1,0,0,0,0
1,1,0,0,0,0
22,9,1,7,0,0
3,1,0,0,0,0
1,1,0,0,0,0
15,7,0,4,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
388,96,93,27,1,0
1,1,0,0,0,0
3,1,0,0,0,0
1,1,0,0,0,0
108,25,26,14,0,0
10,4,1,0,0,0
1,1,0,0,0,0
6,3,0,0,0,0
1,1,0,0,0,0
9,4,1,1,0,0
1,1,0,0,0,0
9,3,0,3,0,0
1,1,0,0,0,0
18,7,2,5,0,0
20,8,0,6,0,0
1,1,0,0,0,0
38,17,1,8,0,0
1,1,0,0,0,0
10,2,0,4,0,0
1,1,0,0,0,0
22,9,1,7,0,0
1,1,0,0,0,0
89,29,16,9,0,0
1,1,0,0,0,0
79,28,9,19,1,0
6,3,0,0,0,0
1,1,0,0,0,0
5,1,0,2,0,0
1,1,0,0,0,0
349,84,87,32,1,0
6,3,0,0,0,0
1,1,0,0,0,0
39,15,4,8,0,0
6,3,0,0,0,0
1,1,0,0,0,0
81,27,14,7,1,0
5,2,0,0,0,0
1,1,0,0,0,0
16,7,1,4,0,0
1,1,0,0,0,0
44,18,2,15,0,0
5,2,1,0,0,0
1,1,0,0,0,0
5,2,0,0,0,0
1,1,0,0,0,0
41,16,2,14,0,0
6,3,0,0,0,0
1,1,0,0,0,0
47,18,3,15,0,0
5,2,0,0,0,0
1,1,0,0,0,0
